size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
 37, 6,21,  4,  6,   , combine, 34,0.08,   0.000,"[25,13,15,18,19,24,0 0,4,27,0,3 6 3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3 6 3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0 0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 6,21,  4,  6,   ,combineS, 34,0.08,   0.000,"[25,13,15,18,19,24,0 0,4,27,0,3 6 3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3 6 3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0 0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 6,21,  4,  6,   ,  greedy, 34,0.08,   0.003,"[25,13,15,18,19,24,0 0,4,27,0,3 6 3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3 6 3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0 0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 6,21,  4,  6,  0,     pso, 34,0.08,   0.251,"[25,13,15,18,19,24,0 0,4,27,0,3 6 3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3 6 3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0 0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 6,21,  4,  6,  0, psoPure, 34,0.08,   0.238,"[25,13,15,18,19,24,0 0,4,27,0,3 6 3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3 6 3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0 0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 6,21,  4,  6,  0, psoComb, 34,0.08,   3.724,"[25,13,15,18,19,24,0 0,4,27,0,3 6 3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3 6 3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0 0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 6,21,  4,  6,   ,     FPT, 34,0.08,   0.513,"[25,13,15,18,19,24,0,0,4,27,0,3,6,3,11,21,1,7,1,0,6,3,12,4,2,2,17,8,10,20,23,16,22,26,2,9,14]","[9,17,10,3,6,3,18,0,24,2,22,23,13,26,25,3,6,7,15,19,20,8,2,0,0,16,21,12,0,2,27,14,4,4,1,11,1]","(25 13 15 18 19 24 0 0 4 27 0 3 6 3 11 21 1 7 1 0 6 3 12 4 2 2 17 8 10 20 23 16 22 26 2 9 14,9 17 10 3 6 3 18 0 24 2 22 23 13 26 25 3 6 7 15 19 20 8 2 0 0 16 21 12 0 2 27 14 4 4 1 11 1)"
 37, 5,19,  4,  3,   , combine, 35,0.06,   0.000,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 5,19,  4,  3,   ,combineS, 35,0.06,   0.000,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 5,19,  4,  3,   ,  greedy, 35,0.06,   0.003,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 5,19,  4,  3,  0,     pso, 35,0.06,   0.080,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 5,19,  4,  3,  0, psoPure, 35,0.06,   0.077,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 5,19,  4,  3,  0, psoComb, 35,0.06,   3.993,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 5,19,  4,  3,   ,     FPT, 35,0.06,   7.568,"[5,3,2,5,8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2,5,8,4,2,7,24]","(5 3 2 5 8 9 19 15 4 18 3 6 20 17 4 22 14 23 13 1 7 2 3 1 2 1 4 24 5 5 21 12 10 11 2 4 16,17 2 23 12 16 5 1 22 4 9 3 15 1 3 20 2 18 1 19 3 4 13 21 11 5 4 10 14 5 6 2 5 8 4 2 7 24)"
 37, 7,18,  4,  4,   , combine, 34,0.08,   0.000,"[3 0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3,0,5,25,1,26,16,6,6,0,24 4,21 0,3,15,23,1,13,4,22]","[20,17,5,24 4,16,3 0,26,0,4,18,15,6,14,21 0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 7,18,  4,  4,   ,combineS, 34,0.08,   0.000,"[3 0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3,0,5,25,1,26,16,6,6,0,24 4,21 0,3,15,23,1,13,4,22]","[20,17,5,24 4,16,3 0,26,0,4,18,15,6,14,21 0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 7,18,  4,  4,   ,  greedy, 34,0.08,   0.003,"[3 0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3,0,5,25,1,26,16,6,6,0,24 4,21 0,3,15,23,1,13,4,22]","[20,17,5,24 4,16,3 0,26,0,4,18,15,6,14,21 0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 7,18,  4,  4,  0,     pso, 34,0.08,   0.236,"[3 0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3,0,5,25,1,26,16,6,6,0,24 4,21 0,3,15,23,1,13,4,22]","[20,17,5,24 4,16,3 0,26,0,4,18,15,6,14,21 0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 7,18,  4,  4,  0, psoPure, 34,0.08,   0.227,"[3,0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3 0,5,25,1,26,16,6,6,0,24 4,21 0,3,15,23,1,13,4,22]","[20,17,5,24 4,16,3 0,26,0,4,18,15,6,14,21 0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 7,18,  4,  4,  0, psoComb, 34,0.08,   3.635,"[3 0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3,0,5,25,1,26,16,6,6,0,24 4,21 0,3,15,23,1,13,4,22]","[20,17,5,24 4,16,3 0,26,0,4,18,15,6,14,21 0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 7,18,  4,  4,   ,     FPT, 34,0.08,   0.672,"[3,0,19,12,14,9,18,8,4,20,10,17,4,11,5,8,3,0,5,25,1,26,16,6,6,0,24,4,21,0,3,15,23,1,13,4,22]","[20,17,5,24,4,16,3,0,26,0,4,18,15,6,14,21,0,1,3,9,0,10,6,4,8,23,8,22,13,25,11,1,12,19,3,4,5]","(3 0 19 12 14 9 18 8 4 20 10 17 4 11 5 8 3 0 5 25 1 26 16 6 6 0 24 4 21 0 3 15 23 1 13 4 22,20 17 5 24 4 16 3 0 26 0 4 18 15 6 14 21 0 1 3 9 0 10 6 4 8 23 8 22 13 25 11 1 12 19 3 4 5)"
 37, 5,22,  5,  6,   , combine, 32,0.14,   0.000,"[17,2,19,5 4,24,15,13,14,2 27,0,0 9,18,20,7,10,8,3,5,12 5,4,3,4 5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5 4,11,5,17,21,8,18,4 5,23,12 5,26,4,4,0 9,6,24,7,4,0,2 27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 5,22,  5,  6,   ,combineS, 32,0.14,   0.000,"[17,2,19,5 4,24,15,13,14,2 27,0,0 9,18,20,7,10,8,3,5,12 5,4,3,4 5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5 4,11,5,17,21,8,18,4 5,23,12 5,26,4,4,0 9,6,24,7,4,0,2 27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 5,22,  5,  6,   ,  greedy, 32,0.14,   0.003,"[17,2,19,5 4,24,15,13,14,2 27,0,0 9,18,20,7,10,8,3,5,12 5,4,3,4 5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5 4,11,5,17,21,8,18,4 5,23,12 5,26,4,4,0 9,6,24,7,4,0,2 27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 5,22,  5,  6,  0,     pso, 32,0.14,   0.449,"[17,2,19,5 4,24,15,13,14,2 27,0,0 9,18,20,7,10,8,3,5,12 5,4,3,4 5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5 4,11,5,17,21,8,18,4 5,23,12 5,26,4,4,0 9,6,24,7,4,0,2 27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 5,22,  5,  6,  0, psoPure, 32,0.14,   0.435,"[17,2,19,5 4,24,15,13,14,2 27,0,0 9,18,20,7,10,8,3,5,12 5,4,3,4 5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5 4,11,5,17,21,8,18,4 5,23,12 5,26,4,4,0 9,6,24,7,4,0,2 27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 5,22,  5,  6,  0, psoComb, 32,0.14,   3.430,"[17,2,19,5 4,24,15,13,14,2 27,0,0 9,18,20,7,10,8,3,5,12 5,4,3,4 5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5 4,11,5,17,21,8,18,4 5,23,12 5,26,4,4,0 9,6,24,7,4,0,2 27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 5,22,  5,  6,   ,     FPT, 32,0.14,   1.090,"[17,2,19,5,4,24,15,13,14,2,27,0,0,9,18,20,7,10,8,3,5,12,5,4,3,4,5,25,23,21,6,4,16,4,26,11,22]","[2,3,15,3,13,25,5,4,11,5,17,21,8,18,4,5,23,12,5,26,4,4,0,9,6,24,7,4,0,2,27,20,16,22,14,19,10]","(17 2 19 5 4 24 15 13 14 2 27 0 0 9 18 20 7 10 8 3 5 12 5 4 3 4 5 25 23 21 6 4 16 4 26 11 22,2 3 15 3 13 25 5 4 11 5 17 21 8 18 4 5 23 12 5 26 4 4 0 9 6 24 7 4 0 2 27 20 16 22 14 19 10)"
 37, 4,27,  3,  5,   , combine, 34,0.08,   0.000,"[8,29,28,4,15,2,3 4 3,21,11,27,26,31,2 1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2 1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3 4 3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 4,27,  3,  5,   ,combineS, 34,0.08,   0.000,"[8,29,28,4,15,2,3 4 3,21,11,27,26,31,2 1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2 1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3 4 3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 4,27,  3,  5,   ,  greedy, 34,0.08,   0.002,"[8,29,28,4,15,2,3 4 3,21,11,27,26,31,2 1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2 1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3 4 3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 4,27,  3,  5,  0,     pso, 34,0.08,   0.186,"[8,29,28,4,15,2,3 4 3,21,11,27,26,31,2 1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2 1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3 4 3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 4,27,  3,  5,  0, psoPure, 34,0.08,   0.187,"[8,29,28,4,15,2,3 4 3,21,11,27,26,31,2 1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2 1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3 4 3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 4,27,  3,  5,  0, psoComb, 34,0.08,   3.936,"[8,29,28,4,15,2,3 4 3,21,11,27,26,31,2 1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2 1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3 4 3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 4,27,  3,  5,   ,     FPT, 34,0.08,   0.014,"[8,29,28,4,15,2,3,4,3,21,11,27,26,31,2,1,17,1,18,14,6,10,23,30,16,5,22,20,12,25,9,19,7,13,3,24,1]","[2,1,27,30,2,21,13,20,8,10,22,12,5,1,15,31,18,24,19,26,29,3,4,3,6,1,11,28,16,4,3,23,14,25,7,9,17]","(8 29 28 4 15 2 3 4 3 21 11 27 26 31 2 1 17 1 18 14 6 10 23 30 16 5 22 20 12 25 9 19 7 13 3 24 1,2 1 27 30 2 21 13 20 8 10 22 12 5 1 15 31 18 24 19 26 29 3 4 3 6 1 11 28 16 4 3 23 14 25 7 9 17)"
 37, 3,29,  3,  1,   , combine, 36,0.03,   0.000,"[21,2,3,9,14,32,29,17,6,16,28,11,20,13,4,3,25,12,26,5,18,30,15,2,7,0,23,22,8,24,0,3,0 31,19,27,10]","[3,21,9,24,3,4,13,7,23,27,5,17,19,0,12,16,0,32,28,20,15,3,30,0 31,25,22,29,26,8,10,14,2,2,18,6,11]","(21 2 3 9 14 32 29 17 6 16 28 11 20 13 4 3 25 12 26 5 18 30 15 2 7 0 23 22 8 24 0 3 0 31 19 27 10,3 21 9 24 3 4 13 7 23 27 5 17 19 0 12 16 0 32 28 20 15 3 30 0 31 25 22 29 26 8 10 14 2 2 18 6 11)"
 37, 3,29,  3,  1,   ,combineS, 36,0.03,   0.000,"[21,2,3,9,14,32,29,17,6,16,28,11,20,13,4,3,25,12,26,5,18,30,15,2,7,0,23,22,8,24,0,3,0 31,19,27,10]","[3,21,9,24,3,4,13,7,23,27,5,17,19,0,12,16,0,32,28,20,15,3,30,0 31,25,22,29,26,8,10,14,2,2,18,6,11]","(21 2 3 9 14 32 29 17 6 16 28 11 20 13 4 3 25 12 26 5 18 30 15 2 7 0 23 22 8 24 0 3 0 31 19 27 10,3 21 9 24 3 4 13 7 23 27 5 17 19 0 12 16 0 32 28 20 15 3 30 0 31 25 22 29 26 8 10 14 2 2 18 6 11)"
 37, 3,29,  3,  1,   ,  greedy, 36,0.03,   0.003,"[21,2,3,9,14,32,29,17,6,16,28,11,20,13,4,3,25,12,26,5,18,30,15,2,7,0,23,22,8,24,0,3,0 31,19,27,10]","[3,21,9,24,3,4,13,7,23,27,5,17,19,0,12,16,0,32,28,20,15,3,30,0 31,25,22,29,26,8,10,14,2,2,18,6,11]","(21 2 3 9 14 32 29 17 6 16 28 11 20 13 4 3 25 12 26 5 18 30 15 2 7 0 23 22 8 24 0 3 0 31 19 27 10,3 21 9 24 3 4 13 7 23 27 5 17 19 0 12 16 0 32 28 20 15 3 30 0 31 25 22 29 26 8 10 14 2 2 18 6 11)"
 37, 3,29,  3,  1,  0,     pso, 36,0.03,   0.036,"[21,2,3,9,14,32,29,17,6,16,28,11,20,13,4,3,25,12,26,5,18,30,15,2,7,0,23,22,8,24,0,3,0 31,19,27,10]","[3,21,9,24,3,4,13,7,23,27,5,17,19,0,12,16,0,32,28,20,15,3,30,0 31,25,22,29,26,8,10,14,2,2,18,6,11]","(21 2 3 9 14 32 29 17 6 16 28 11 20 13 4 3 25 12 26 5 18 30 15 2 7 0 23 22 8 24 0 3 0 31 19 27 10,3 21 9 24 3 4 13 7 23 27 5 17 19 0 12 16 0 32 28 20 15 3 30 0 31 25 22 29 26 8 10 14 2 2 18 6 11)"
 37, 3,29,  3,  1,  0, psoPure, 36,0.03,   0.026,"[21,2,3,9,14,32,29,17,6,16,28,11,20,13,4,3,25,12,26,5,18,30,15,2,7,0,23,22,8,24,0,3,0 31,19,27,10]","[3,21,9,24,3,4,13,7,23,27,5,17,19,0,12,16,0,32,28,20,15,3,30,0 31,25,22,29,26,8,10,14,2,2,18,6,11]","(21 2 3 9 14 32 29 17 6 16 28 11 20 13 4 3 25 12 26 5 18 30 15 2 7 0 23 22 8 24 0 3 0 31 19 27 10,3 21 9 24 3 4 13 7 23 27 5 17 19 0 12 16 0 32 28 20 15 3 30 0 31 25 22 29 26 8 10 14 2 2 18 6 11)"
 37, 3,29,  3,  1,  0, psoComb, 36,0.03,   3.434,"[21,2,3,9,14,32,29,17,6,16,28,11,20,13,4,3,25,12,26,5,18,30,15,2,7,0,23,22,8,24,0,3,0 31,19,27,10]","[3,21,9,24,3,4,13,7,23,27,5,17,19,0,12,16,0,32,28,20,15,3,30,0 31,25,22,29,26,8,10,14,2,2,18,6,11]","(21 2 3 9 14 32 29 17 6 16 28 11 20 13 4 3 25 12 26 5 18 30 15 2 7 0 23 22 8 24 0 3 0 31 19 27 10,3 21 9 24 3 4 13 7 23 27 5 17 19 0 12 16 0 32 28 20 15 3 30 0 31 25 22 29 26 8 10 14 2 2 18 6 11)"
